date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2007-03-21,3042.1,3057.38,3057.71,3020.95,99190127.0,sse,上证指数,2925.6945,2901.0456,2780.3296666666665,2346.865333333333,2064.10785
2007-03-22,3080.6,3071.23,3099.82,3059.38,126065545.0,sse,上证指数,2929.6055,2914.3856,2792.6430000000005,2358.0173333333328,2071.2213
2007-03-23,3071.81,3074.29,3085.32,3008.15,118686417.0,sse,上证指数,2933.3965,2928.1416,2804.4781666666668,2369.1760833333333,2078.3063
2007-03-26,3083.94,3122.81,3123.18,3069.47,122660537.0,sse,上证指数,2937.5070000000005,2940.7672,2816.9715,2380.7624166666665,2085.7138499999996
2007-03-27,3126.02,3138.83,3145.04,3103.78,124578931.0,sse,上证指数,2955.859,2953.0456,2830.2363333333333,2392.4118333333336,2092.9870499999997
2007-03-28,3140.68,3173.02,3180.33,3052.08,167267939.0,sse,上证指数,2970.4565000000002,2963.7628000000004,2844.0588333333335,2404.4756666666663,2100.50515
2007-03-29,3179.8,3197.54,3273.73,3176.53,149539661.0,sse,上证指数,2990.474,2971.9439999999995,2856.755166666667,2416.76875,2108.06975
2007-03-30,3178.5,3183.98,3212.39,3157.03,89424006.0,sse,上证指数,3008.0965,2979.3644,2868.4926666666665,2429.029916666667,2115.594
2007-04-02,3196.59,3252.6,3253.44,3196.59,97350446.0,sse,上证指数,3031.461,2987.8444,2880.4295,2441.759583333333,2123.90925
2007-04-03,3265.68,3291.3,3292.58,3251.52,108601391.0,sse,上证指数,3054.017,3008.6247999999996,2892.4913333333334,2454.7124166666667,2132.4083
2007-04-04,3295.98,3291.54,3308.15,3266.56,112616107.0,sse,上证指数,3073.7645,3025.0436,2902.759166666667,2467.5384166666668,2141.1091
2007-04-05,3286.16,3319.14,3326.92,3259.63,114528051.0,sse,上证指数,3093.321,3045.9215999999997,2912.8161666666665,2480.319666666667,2149.9408
2007-04-06,3287.68,3323.59,3334.22,3273.86,119644881.0,sse,上证指数,3112.605,3065.6040000000003,2924.187166666666,2493.1424166666666,2158.81625
2007-04-09,3333.42,3398.95,3399.51,3333.26,137314104.0,sse,上证指数,3134.807,3090.1496,2935.7163333333333,2506.5495,2168.15435
2007-04-10,3405.23,3444.29,3444.37,3351.11,147807284.0,sse,上证指数,3158.782,3114.314,2946.3245,2520.4337499999997,2177.7059
2007-04-11,3454.42,3495.22,3497.52,3428.78,147572114.0,sse,上证指数,3188.2264999999998,3138.2592,2957.485166666667,2534.6884166666664,2187.30965
2007-04-12,3503.23,3531.03,3532.86,3488.08,135389879.0,sse,上证指数,3217.193,3162.38,2970.1671666666666,2549.352833333333,2197.0333499999997
2007-04-13,3537.22,3518.27,3563.86,3504.16,150695876.0,sse,上证指数,3246.5825,3185.5944,2984.3365,2563.9725833333337,2206.66305
2007-04-16,3523.22,3596.44,3597.22,3523.22,131039101.0,sse,上证指数,3275.6825,3211.2556,2997.6988333333334,2579.049666666667,2216.65465
2007-04-17,3611.63,3611.87,3622.89,3510.5,160660646.0,sse,上证指数,3304.666,3237.1388,3010.8796666666667,2594.213166666667,2226.73365
2007-04-18,3614.68,3612.4,3623.87,3564.23,150485424.0,sse,上证指数,3332.417,3265.3816,3024.771333333333,2609.3968333333332,2236.7671
2007-04-19,3610.02,3449.02,3617.44,3358.93,172725541.0,sse,上证指数,3351.3065,3285.2744000000002,3036.3053333333332,2623.477083333333,2245.84495
