date,open,close,high,low,amount,instrument_key,instrument_name,ma20,ma25,ma60,ma120,ma200
2025-02-06,5285.69,5295.8,5300.52,5257.99,40240880.0,dividend,中证红利,5339.4765,5384.8856000000005,5433.126,5288.543416666667,5357.52995
2025-02-07,5289.07,5331.43,5347.8,5270.01,52754276.0,dividend,中证红利,5332.5385,5375.764399999999,5431.052500000001,5291.021083333332,5356.978349999999
2025-02-10,5329.36,5325.35,5340.07,5314.33,44321237.0,dividend,中证红利,5327.5855,5367.4264,5427.060833333333,5293.579750000001,5356.33305
2025-02-11,5331.68,5345.53,5347.01,5324.37,48364972.0,dividend,中证红利,5322.648999999999,5359.425200000001,5424.665,5296.19375,5355.548500000001
2025-02-12,5339.09,5346.74,5350.18,5313.67,43428806.0,dividend,中证红利,5318.5545,5348.8032,5422.947833333334,5298.621416666666,5354.862950000001
2025-02-13,5343.47,5348.71,5372.03,5341.58,47472146.0,dividend,中证红利,5315.175,5339.4916,5421.738666666667,5301.242,5353.6802
2025-02-14,5347.74,5359.12,5362.32,5327.12,45274858.0,dividend,中证红利,5316.3195,5335.0488000000005,5420.3395,5303.715166666667,5352.6421
2025-02-17,5355.86,5336.57,5357.24,5313.38,49327009.0,dividend,中证红利,5320.362,5331.5352,5419.7356666666665,5305.93625,5350.979649999999
2025-02-18,5329.47,5318.64,5361.68,5303.8,57265915.0,dividend,中证红利,5325.545,5326.5104,5419.102666666667,5308.197166666667,5349.10575
2025-02-19,5312.28,5303.7,5314.59,5289.17,49066554.0,dividend,中证红利,5325.187,5321.513199999999,5416.747666666666,5309.956833333333,5347.0729
2025-02-20,5298.3,5291.03,5298.56,5277.28,38911833.0,dividend,中证红利,5324.1075,5316.5024,5414.106333333333,5311.60825,5345.55605
2025-02-21,5296.69,5257.0,5297.48,5247.96,56629595.0,dividend,中证红利,5319.174,5313.333199999999,5410.626833333334,5312.6182499999995,5344.3344
2025-02-24,5248.8,5261.45,5274.33,5233.53,55739619.0,dividend,中证红利,5315.225,5313.5624,5407.2985,5314.1575,5343.095550000001
2025-02-25,5246.69,5226.62,5262.01,5217.96,48553845.0,dividend,中证红利,5310.1125,5314.028,5405.869999999999,5315.7390000000005,5341.5446999999995
2025-02-26,5228.47,5292.16,5292.44,5228.47,53736427.0,dividend,中证红利,5309.927000000001,5313.28,5405.395833333333,5317.933,5340.494800000001
2025-02-27,5307.49,5350.67,5350.67,5297.36,57871499.0,dividend,中证红利,5315.3185,5314.802000000001,5405.863166666666,5320.571,5339.7716
2025-02-28,5354.35,5311.65,5367.97,5309.58,56281918.0,dividend,中证红利,5316.0925,5313.0412,5404.716833333334,5322.931083333333,5338.831549999999
2025-03-03,5316.5,5305.07,5336.24,5294.12,51090445.0,dividend,中证红利,5314.827,5311.626800000001,5403.8275,5325.24425,5337.585300000001
2025-03-04,5291.78,5305.59,5318.27,5278.46,42922650.0,dividend,中证红利,5310.2145,5310.695600000001,5402.383333333333,5327.7789999999995,5336.330750000001
2025-03-05,5307.3,5330.74,5331.86,5290.8,53950347.0,dividend,中证红利,5312.1785,5312.0904,5400.8855,5331.127583333334,5335.1687
2025-03-06,5340.79,5329.47,5341.54,5306.47,52388088.0,dividend,中证红利,5313.861999999999,5315.555600000001,5398.444833333333,5334.3223333333335,5333.8024
2025-03-07,5322.27,5336.69,5353.91,5319.35,46197589.0,dividend,中证红利,5314.125,5317.1764,5395.990666666667,5337.425583333333,5332.344349999999
2025-03-10,5339.59,5352.34,5355.37,5327.61,45344196.0,dividend,中证红利,5315.4745,5318.0548,5393.9495,5340.95525,5330.88525
2025-03-11,5325.11,5386.43,5386.43,5322.3,41345048.0,dividend,中证红利,5317.5195,5317.5984,5391.2285,5344.822333333333,5329.6776
2025-03-12,5390.5,5364.77,5390.53,5363.29,40244199.0,dividend,中证红利,5318.421,5320.5307999999995,5387.995,5348.5045,5328.3948
2025-03-13,5364.0,5402.28,5404.69,5362.53,49620201.0,dividend,中证红利,5321.0995,5324.79,5385.368166666667,5352.895083333334,5327.23845
2025-03-14,5401.7,5443.38,5447.93,5399.81,63240821.0,dividend,中证红利,5325.3125,5329.268,5382.961166666667,5358.314166666667,5326.00995
2025-03-17,5452.34,5463.47,5474.33,5440.86,47778239.0,dividend,中证红利,5331.657499999999,5334.7928,5380.524333333334,5363.867333333333,5324.615249999999
2025-03-18,5470.36,5454.1,5471.89,5436.19,35803548.0,dividend,中证红利,5338.4305,5339.1356,5379.566666666667,5370.118333333333,5323.10065
2025-03-19,5449.72,5462.32,5467.7,5431.45,39800379.0,dividend,中证红利,5346.361500000001,5343.7588,5377.977166666667,5376.322166666667,5321.63915
2025-03-20,5461.67,5447.28,5477.08,5441.68,39744938.0,dividend,中证红利,5354.174000000001,5347.7016,5376.471166666667,5382.578083333333,5320.498350000001
2025-03-21,5440.14,5424.09,5476.55,5402.68,48709878.0,dividend,中证红利,5362.5285,5350.3004,5374.006333333333,5388.191583333333,5319.364449999999
2025-03-24,5432.05,5454.45,5458.13,5415.7,49395142.0,dividend,中证红利,5372.1785,5355.0156,5372.941,5393.934083333333,5317.97445
2025-03-25,5452.26,5489.03,5489.93,5450.6,44322096.0,dividend,中证红利,5385.299,5361.8312,5373.217833333333,5400.011083333334,5316.894199999999
2025-03-26,5482.25,5481.38,5490.12,5461.46,40574235.0,dividend,中证红利,5394.76,5368.9384,5373.322,5405.6025,5315.72005
2025-03-27,5476.75,5476.23,5491.46,5460.88,36985458.0,dividend,中证红利,5401.038,5376.3464,5372.2936666666665,5409.354583333334,5314.77735
2025-03-28,5472.59,5436.47,5474.57,5425.91,40990661.0,dividend,中证红利,5407.279,5383.5252,5370.243833333333,5412.208666666667,5313.61225
2025-03-31,5425.45,5407.99,5457.72,5395.17,58349164.0,dividend,中证红利,5412.425,5389.3868,5368.147,5413.282999999999,5312.478249999999
2025-04-01,5418.23,5460.51,5463.65,5413.49,49349991.0,dividend,中证红利,5420.171,5398.7424,5366.7295,5414.154833333333,5311.4631500000005
2025-04-02,5454.15,5480.34,5493.05,5454.15,41002929.0,dividend,中证红利,5427.651,5406.2696,5364.530333333333,5412.33025,5310.9079
2025-04-03,5443.9,5487.75,5496.14,5443.82,41907238.0,dividend,中证红利,5435.565,5411.7528,5362.967833333333,5410.114583333333,5310.36615
2025-04-07,5297.87,5121.63,5334.66,5040.64,105395592.0,dividend,中证红利,5424.812,5404.151999999999,5357.1585000000005,5408.513,5307.8277
2025-04-08,5131.3,5252.5,5253.11,5131.3,85288461.0,dividend,中证红利,5419.82,5402.0492,5354.293333333333,5406.627666666666,5306.4114500000005
2025-04-09,5217.4,5268.15,5271.08,5137.42,70711826.0,dividend,中证红利,5413.906,5400.551600000001,5351.358166666668,5405.67375,5304.763949999999
2025-04-10,5308.44,5317.96,5338.54,5272.83,56878336.0,dividend,中证红利,5411.5655,5400.040400000001,5349.513666666667,5403.956666666666,5303.70905
2025-04-11,5306.8,5294.01,5317.18,5280.54,44284049.0,dividend,中证红利,5406.152,5398.621999999999,5347.4755,5403.065333333333,5302.60555
2025-04-14,5310.29,5341.43,5344.53,5300.55,47391529.0,dividend,中证红利,5401.0545,5398.8116,5347.562166666667,5401.9535000000005,5302.09925
2025-04-15,5341.25,5367.05,5369.22,5327.02,46649089.0,dividend,中证红利,5396.2335,5399.4,5349.417666666666,5401.817083333333,5301.63015
2025-04-16,5360.45,5391.45,5391.45,5338.6,52072272.0,dividend,中证红利,5393.101000000001,5399.600799999999,5352.358833333333,5401.495166666667,5301.3964000000005
2025-04-17,5371.05,5380.3,5389.1,5354.3,37199309.0,dividend,中证红利,5389.0,5400.222000000001,5353.516166666666,5401.37275,5301.190250000001
2025-04-18,5372.39,5382.34,5389.39,5361.88,34107513.0,dividend,中证红利,5385.753,5399.424400000001,5354.678166666667,5400.976250000001,5301.012949999999
2025-04-21,5375.56,5375.04,5412.84,5368.96,40195583.0,dividend,中证红利,5383.300499999999,5396.690799999999,5355.001,5400.442583333334,5301.15005
2025-04-22,5372.14,5395.88,5409.68,5372.14,39158059.0,dividend,中证红利,5380.372,5393.9872,5355.925166666667,5400.3161666666665,5301.32495
2025-04-23,5403.89,5371.85,5408.85,5371.85,35022878.0,dividend,中证红利,5374.513000000001,5390.6972,5356.641500000001,5399.947916666667,5301.3394
2025-04-24,5376.31,5400.71,5414.75,5375.12,37905034.0,dividend,中证红利,5370.4794999999995,5388.232800000001,5358.3888333333325,5399.371666666667,5301.671699999999
2025-04-25,5396.33,5392.28,5408.7,5382.83,38297897.0,dividend,中证红利,5366.282,5386.0328,5360.8795,5399.42125,5301.85895
2025-04-28,5389.67,5391.38,5403.64,5372.57,44272068.0,dividend,中证红利,5364.0275,5384.724400000001,5362.466333333334,5399.852833333334,5301.458549999999
2025-04-29,5372.04,5377.23,5400.12,5364.17,38258487.0,dividend,中证红利,5362.4895,5381.6356,5363.247166666667,5400.334666666667,5301.0223
2025-04-30,5369.71,5341.77,5370.99,5339.46,59150888.0,dividend,中证红利,5356.5525,5375.7452,5362.312666666667,5400.17925,5300.6336
2025-05-06,5360.24,5355.26,5361.24,5325.2,49990885.0,dividend,中证红利,5350.2985,5370.700400000001,5363.376,5399.751833333334,5300.488450000001
2025-05-07,5393.01,5391.5,5402.97,5370.38,50595871.0,dividend,中证红利,5345.486,5367.3112,5364.9710000000005,5399.048500000001,5300.6203000000005
2025-05-08,5375.7,5394.13,5400.5,5363.08,40768057.0,dividend,中证红利,5359.111,5365.6176000000005,5366.016,5398.534250000001,5300.96005
2025-05-09,5402.72,5421.84,5428.67,5400.65,41268042.0,dividend,中证红利,5367.5779999999995,5366.171600000001,5367.6241666666665,5397.3425,5301.157950000001
2025-05-12,5433.39,5440.61,5443.36,5414.5,42391340.0,dividend,中证红利,5376.201,5365.375599999999,5369.208833333333,5396.9369166666675,5301.995
2025-05-13,5464.67,5478.64,5479.91,5442.4,47611913.0,dividend,中证红利,5384.235,5365.3076,5371.407166666667,5397.177500000001,5302.97205
2025-05-14,5476.6,5509.56,5510.84,5454.02,50125567.0,dividend,中证红利,5395.0125,5366.18,5374.088,5397.913333333333,5304.249150000001
2025-05-15,5503.32,5486.94,5520.37,5486.81,42170045.0,dividend,中证红利,5402.288,5380.7924,5376.218333333333,5398.278916666666,5305.18365
2025-05-16,5479.86,5456.46,5488.04,5434.6,41914510.0,dividend,中证红利,5406.7585,5388.9508,5378.2164999999995,5398.976083333333,5306.148499999999
2025-05-19,5457.65,5470.96,5479.24,5453.47,35137676.0,dividend,中证红利,5410.7339999999995,5397.0632,5380.755166666667,5399.928916666668,5307.36345
2025-05-20,5478.41,5486.86,5498.55,5469.7,32629251.0,dividend,中证红利,5416.062,5403.819200000001,5383.807833333334,5400.27775,5308.6206
2025-05-21,5489.07,5528.8,5538.42,5489.07,36668658.0,dividend,中证红利,5423.385,5413.2108,5387.770666666666,5400.9385,5310.2693500000005
2025-05-22,5523.48,5519.05,5529.46,5506.38,36162301.0,dividend,中证红利,5430.5855,5420.315600000001,5392.138166666667,5401.382500000001,5312.1095
2025-05-23,5518.15,5464.77,5542.17,5464.77,39601955.0,dividend,中证红利,5434.030000000001,5424.224400000001,5395.526833333334,5401.412666666667,5313.997849999999
2025-05-26,5456.59,5427.86,5466.35,5419.84,37514243.0,dividend,中证红利,5436.8305,5425.680800000001,5398.880833333334,5402.375416666667,5315.75855
2025-05-27,5432.19,5413.75,5439.7,5396.09,35274705.0,dividend,中证红利,5437.4825,5427.0188,5400.907333333334,5403.151583333334,5317.509600000001
2025-05-28,5412.39,5431.02,5436.36,5400.25,33334317.0,dividend,中证红利,5439.4195,5428.965999999999,5402.2465,5404.054833333334,5319.35295
2025-05-29,5430.09,5440.66,5448.09,5418.84,35017850.0,dividend,中证红利,5441.8835,5431.5908,5404.3966666666665,5404.55675,5321.2205
2025-05-30,5437.27,5445.8,5459.03,5432.68,43210888.0,dividend,中证红利,5445.312,5433.5876,5406.742166666666,5405.284833333334,5323.2734
2025-06-03,5440.69,5465.69,5475.47,5416.56,54155592.0,dividend,中证红利,5451.508,5437.3412,5409.4105,5405.896916666666,5325.02755
2025-06-04,5462.15,5480.87,5482.41,5450.46,38684152.0,dividend,中证红利,5457.788500000001,5440.5476,5411.912666666667,5406.399083333334,5326.902700000001
2025-06-05,5479.89,5449.49,5491.75,5439.58,38893471.0,dividend,中证红利,5460.688,5442.835999999999,5413.913,5406.178916666668,5328.6861499999995
2025-06-06,5456.06,5448.3,5471.69,5444.27,35889513.0,dividend,中证红利,5463.3965,5445.1128,5415.773166666667,5405.881916666666,5330.7571
2025-06-09,5447.83,5458.88,5462.01,5427.86,42554251.0,dividend,中证红利,5465.2485,5448.3788,5417.548833333334,5405.7491666666665,5332.95995
2025-06-10,5456.16,5454.57,5483.77,5426.78,50272913.0,dividend,中证红利,5465.9465,5452.890800000001,5418.684499999999,5404.9565,5335.07355
2025-06-11,5451.52,5471.48,5479.5,5451.36,40951306.0,dividend,中证红利,5465.5885,5457.5396,5420.463000000001,5404.229,5337.15385
2025-06-12,5468.06,5471.6,5476.3,5453.23,41204345.0,dividend,中证红利,5463.690500000001,5460.7436,5421.618333333333,5403.49325,5339.340649999999
2025-06-13,5451.66,5416.31,5454.89,5409.63,64661953.0,dividend,中证红利,5460.159000000001,5461.6308,5421.167166666666,5402.064166666666,5341.110499999999
2025-06-16,5413.01,5428.6,5430.39,5402.2,51005729.0,dividend,中证红利,5458.766,5461.9012,5420.586,5400.555166666667,5342.903300000001
2025-06-17,5426.06,5426.02,5433.51,5413.74,40066364.0,dividend,中证红利,5456.519,5461.3176,5420.1179999999995,5399.842333333334,5344.79675
2025-06-18,5422.29,5419.95,5424.51,5388.75,44575140.0,dividend,中证红利,5453.1735,5458.97,5419.411833333334,5398.6945,5346.4338
2025-06-19,5412.14,5384.74,5414.41,5368.79,43960261.0,dividend,中证红利,5445.9705,5453.977199999999,5418.3695,5397.420333333333,5347.8932
2025-06-20,5374.7,5393.71,5403.91,5371.51,45427126.0,dividend,中证红利,5439.7035000000005,5450.2480000000005,5417.863166666667,5395.934749999999,5349.18275
2025-06-23,5383.47,5407.43,5418.68,5353.68,53233098.0,dividend,中证红利,5436.836499999999,5448.286800000001,5417.079500000001,5395.01025,5350.8362
2025-06-24,5398.29,5424.75,5430.49,5390.78,56718233.0,dividend,中证红利,5436.681,5446.4384,5416.0081666666665,5394.613,5352.77575
2025-06-25,5413.74,5443.2,5447.37,5390.41,52533295.0,dividend,中证红利,5438.153499999999,5444.691999999999,5415.371833333334,5394.346916666666,5354.847350000001
2025-06-26,5436.33,5444.7,5454.83,5423.32,47259621.0,dividend,中证红利,5438.8375,5441.3279999999995,5414.846333333334,5393.570000000001,5356.9003
2025-06-27,5452.6,5416.2,5474.83,5406.55,69881829.0,dividend,中证红利,5437.614500000001,5437.214,5414.508499999999,5392.376166666667,5358.8391
2025-06-30,5405.71,5410.26,5417.13,5389.51,46094512.0,dividend,中证红利,5435.8375,5435.0336,5414.546333333333,5391.346666666666,5360.75295
2025-07-01,5414.69,5454.33,5456.44,5409.4,43518836.0,dividend,中证红利,5435.2695,5436.0923999999995,5414.443333333333,5390.586416666667,5363.0175
2025-07-02,5456.75,5493.47,5495.34,5455.6,48537506.0,dividend,中证红利,5435.8995,5439.2812,5414.662166666666,5389.5962500000005,5365.8403
2025-07-03,5490.42,5493.13,5499.99,5467.67,43135023.0,dividend,中证红利,5438.081499999999,5441.7656,5414.751833333333,5388.859833333334,5368.575449999999
2025-07-04,5490.99,5520.94,5544.49,5489.98,53084585.0,dividend,中证红利,5441.7135,5444.9767999999995,5421.407,5389.28275,5371.35865
2025-07-07,5518.13,5545.08,5545.79,5500.7,41118392.0,dividend,中证红利,5446.0235,5448.948,5426.283333333334,5390.288333333333,5374.44015
2025-07-08,5543.26,5542.35,5555.62,5518.43,42040451.0,dividend,中证红利,5450.4125,5452.014400000001,5430.853333333333,5391.105750000001,5377.54
2025-07-09,5551.63,5560.32,5576.56,5551.63,47958141.0,dividend,中证红利,5454.8544999999995,5455.1924,5434.892666666667,5392.203166666667,5380.7270499999995
2025-07-10,5552.51,5594.92,5611.96,5552.51,65834454.0,dividend,中证红利,5461.0205,5461.009599999999,5439.907833333334,5393.691666666667,5384.324600000001
2025-07-11,5594.67,5553.97,5613.2,5553.97,82582344.0,dividend,中证红利,5467.903499999999,5465.2364,5443.4501666666665,5395.506166666667,5388.129
2025-07-14,5553.57,5581.21,5602.97,5553.52,59465717.0,dividend,中证红利,5475.534000000001,5470.129600000001,5447.0195,5398.218583333333,5392.049599999999
2025-07-15,5574.15,5516.33,5582.45,5501.25,49975567.0,dividend,中证红利,5480.0495,5472.6,5449.100833333333,5400.729833333334,5396.11135
2025-07-16,5510.54,5492.6,5518.04,5468.11,45982241.0,dividend,中证红利,5483.682,5473.4448,5450.972500000001,5402.244333333334,5399.98505
2025-07-17,5491.08,5487.89,5506.46,5474.86,41594782.0,dividend,中证红利,5488.8395,5474.0963999999985,5452.7316666666675,5403.7049166666675,5403.941650000001
2025-07-18,5493.13,5506.74,5511.69,5491.77,42853130.0,dividend,中证红利,5494.491,5477.7136,5454.926666666667,5404.963833333333,5407.723000000001
2025-07-21,5526.76,5575.87,5579.16,5526.76,60060600.0,dividend,中证红利,5502.913,5483.6044,5457.9265000000005,5406.925833333333,5411.775599999999
2025-07-22,5585.16,5667.61,5667.71,5545.26,90456108.0,dividend,中证红利,5515.056,5493.267999999999,5462.855833333333,5409.748666666666,5416.3147
2025-07-23,5702.03,5647.09,5702.03,5642.29,83102660.0,dividend,中证红利,5525.2505,5502.353600000001,5466.962166666667,5412.675499999999,5420.4981
2025-07-24,5641.08,5670.75,5672.43,5612.22,73035017.0,dividend,中证红利,5536.553000000001,5513.794,5471.6033333333335,5416.241416666667,5423.721949999999
2025-07-25,5665.58,5633.83,5688.3,5627.6,60681205.0,dividend,中证红利,5547.434499999999,5523.3988,5475.644166666666,5419.05525,5426.4212
2025-07-28,5605.17,5572.53,5614.01,5566.84,57478991.0,dividend,中证红利,5555.548,5530.0028,5478.899166666667,5421.073166666666,5427.8885
2025-07-29,5574.03,5570.46,5577.3,5536.08,54185311.0,dividend,中证红利,5561.3544999999995,5535.8312,5482.710666666667,5422.511666666667,5428.9613500000005
2025-07-30,5571.69,5581.48,5626.15,5562.13,60368839.0,dividend,中证红利,5565.754999999999,5541.3624,5486.481,5424.9285,5428.3723
2025-07-31,5563.89,5484.71,5564.52,5470.36,66349101.0,dividend,中证红利,5565.334000000001,5542.9628,5488.034499999999,5426.50275,5427.027699999999
2025-08-01,5483.54,5484.59,5510.23,5472.77,55072356.0,dividend,中证红利,5563.5165,5545.698399999999,5489.542166666666,5427.779083333333,5427.88155
2025-08-04,5462.64,5510.34,5511.79,5462.32,50304414.0,dividend,中证红利,5561.7795,5549.701599999999,5491.017166666667,5429.3206666666665,5428.03955
2025-08-05,5510.52,5567.88,5567.88,5509.34,51079942.0,dividend,中证红利,5563.056,5554.2436,5493.138333333334,5431.173583333334,5428.96585
2025-08-06,5567.4,5603.2,5606.4,5561.44,47405811.0,dividend,中证红利,5565.2,5558.6328,5495.214333333333,5433.310750000001,5429.3618
2025-08-07,5600.9,5612.68,5618.49,5576.12,46296658.0,dividend,中证红利,5566.088000000001,5563.4148,5496.933,5435.5105,5430.42035
2025-08-08,5611.3,5615.61,5630.56,5604.92,41068298.0,dividend,中证红利,5569.17,5567.2016,5499.0775,5437.647916666667,5431.12415
2025-08-11,5622.16,5591.7,5627.56,5582.65,49206016.0,dividend,中证红利,5569.6945,5569.0664,5501.331499999999,5439.774,5432.16555
2025-08-12,5597.22,5623.04,5639.99,5597.22,47439654.0,dividend,中证红利,5575.03,5572.294,5503.866166666668,5442.310666666667,5433.130349999999
2025-08-13,5627.87,5593.7,5628.26,5588.35,56225895.0,dividend,中证红利,5580.085000000001,5573.629199999999,5505.646833333333,5444.727333333333,5434.123899999999
2025-08-14,5592.1,5540.13,5605.01,5540.13,49985035.0,dividend,中证红利,5582.697,5571.4376,5505.835666666667,5446.803166666667,5434.67495
2025-08-15,5536.27,5553.42,5558.91,5518.72,72133304.0,dividend,中证红利,5585.031,5571.4156,5506.4085000000005,5449.2733333333335,5435.246649999999
2025-08-18,5568.52,5542.76,5568.52,5531.81,64659160.0,dividend,中证红利,5583.3755,5569.8776,5507.708333333333,5451.617583333334,5435.9052
2025-08-19,5544.07,5537.45,5553.59,5525.08,53244899.0,dividend,中证红利,5576.8675,5570.7224,5509.534833333333,5454.207833333333,5436.51225
2025-08-20,5533.41,5579.27,5581.18,5518.46,55282344.0,dividend,中证红利,5573.4765,5574.189200000001,5512.2935,5456.600416666667,5437.059299999999
2025-08-21,5580.11,5609.2,5617.96,5572.69,56721351.0,dividend,中证红利,5570.398999999999,5579.0416000000005,5515.263166666667,5458.754833333333,5438.173650000001
2025-08-22,5606.27,5599.4,5606.27,5555.69,57709321.0,dividend,中证红利,5568.6775,5582.748,5517.908833333334,5461.152749999999,5439.4727
2025-08-25,5602.95,5640.48,5640.48,5593.39,70359566.0,dividend,中证红利,5572.074999999999,5585.3324,5521.1535,5463.947833333334,5441.07805
2025-08-26,5636.56,5634.04,5649.82,5614.74,56833982.0,dividend,中证红利,5575.254,5583.989600000001,5523.959333333333,5466.684916666667,5442.44615
2025-08-27,5631.64,5532.43,5633.03,5532.43,76078710.0,dividend,中证红利,5572.8015,5579.4032,5524.818666666667,5468.365666666667,5443.07555
