timestamp,open,high,low,close,volume
2026-03-16 08:00:00,5003.3,5038.02,4967.41,5006.31,480640
2026-03-17 08:00:00,5007.3,5044.63,4973.59,5005.65,364905
2026-03-18 08:00:00,5005.7,5016.4,4806.92,4818.73,446007
2026-03-19 08:00:00,4818.81,4867.16,4502.52,4650.35,721979
2026-03-20 08:00:00,4650.24,4736.17,4477.38,4497.52,653929
2026-03-23 08:00:00,4474.09,4536.52,4098.77,4406.66,1018980
2026-03-24 08:00:00,4413.91,4484.37,4305.63,4474.22,869509
2026-03-25 08:00:00,4471.62,4602.32,4455.93,4506.57,600691
2026-03-26 08:00:00,4508.81,4544.57,4351.3,4378.39,677846
2026-03-27 08:00:00,4388.32,4555.23,4375.62,4495.51,505907
2026-03-30 08:00:00,4492.9,4580.68,4419.45,4511.03,562246
2026-03-31 08:00:00,4512.9,4687.24,4482.55,4667.3,581367
2026-04-01 08:00:00,4673.19,4793.1,4662.03,4758.1,503332
2026-04-02 08:00:00,4754.94,4800.5,4553.8,4676.08,616838
2026-04-06 08:00:00,4665.65,4706.71,4600.75,4650.62,422512
2026-04-07 08:00:00,4651.41,4718.65,4607.56,4705.63,541942
2026-04-08 08:00:00,4720.23,4857.74,4699.58,4719.17,541523
2026-04-09 08:00:00,4719.43,4801.08,4698.54,4765.57,450827
2026-04-10 08:00:00,4765.6,4795.04,4730.85,4749.34,399835
2026-04-13 08:00:00,4688.39,4750.13,4632.91,4740.3,443255
2026-04-14 08:00:00,4743.69,4846.44,4743.69,4841.92,394516
2026-04-15 08:00:00,4840.23,4871.31,4786.23,4790.75,403594
2026-04-16 08:00:00,4791.43,4838.48,4773.03,4790.8,386753
2026-04-17 08:00:00,4792.66,4890.51,4767.84,4834.61,415893
2026-04-20 08:00:00,4792.89,4827.76,4736.8,4820.68,423215
2026-04-21 08:00:00,4824.36,4833.41,4668.36,4720.2,470373
2026-04-22 08:00:00,4721.21,4772.37,4715.58,4740.38,373188
2026-04-23 08:00:00,4740.73,4753.69,4664.32,4694.56,503563
2026-04-24 08:00:00,4697.56,4740.44,4657.88,4708.26,438658
2026-04-27 08:00:00,4699.31,4729.97,4667.17,4681.8,369836
2026-04-28 08:00:00,4683.4,4701.33,4554.99,4597.18,478779
2026-04-29 08:00:00,4596.68,4610.33,4510.2,4543.49,497445
2026-04-30 08:00:00,4543.84,4647.11,4539.42,4621.79,464931
2026-05-01 08:00:00,4626.13,4660.38,4560.11,4616.3,360143
2026-05-04 08:00:00,4632.53,4638.03,4500.91,4523.83,461124
2026-05-05 08:00:00,4524.97,4586.63,4513.57,4557.49,319524
2026-05-06 08:00:00,4560.47,4723.06,4546.31,4690.91,436318
2026-05-07 08:00:00,4692.2,4764.77,4685.33,4687.28,481967
2026-05-08 08:00:00,4680.52,4749.56,4677.58,4715.27,384066
2026-05-11 08:00:00,4682.58,4748.54,4648.12,4734.78,402578
2026-05-12 08:00:00,4734.95,4773.6,4638.37,4715.26,449964
2026-05-13 08:00:00,4715.79,4726.83,4669.55,4688.78,394651
2026-05-14 08:00:00,4692.54,4718.79,4644.37,4652.39,419359
2026-05-15 08:00:00,4652.11,4665.28,4511.65,4538.42,582140
2026-05-18 08:00:00,4528.89,4584.23,4480.55,4566.16,555022
2026-05-19 08:00:00,4563.71,4589.39,4464.89,4482.05,448327
2026-05-20 08:00:00,4482.79,4553.04,4453.61,4543.71,490966
2026-05-21 08:00:00,4539.95,4570.71,4488.75,4543.17,519541
2026-05-22 08:00:00,4542.34,4546.16,4491.71,4507.13,412754
2026-05-25 08:00:00,4530.5,4579.95,4530.5,4570.93,274332
2026-05-26 08:00:00,4568.6,4580.37,4482.61,4507.59,372025
2026-05-27 08:00:00,4502.03,4538.61,4401.47,4456.33,419736
2026-05-28 08:00:00,4455.59,4516.54,4366.37,4495.76,453452
2026-05-29 08:00:00,4497.75,4595.32,4489.11,4539.9,387147
2026-06-01 08:00:00,4530.28,4546.02,4447.76,4484.78,356769
2026-06-02 08:00:00,4485.03,4541.6,4463.07,4487.94,321870
2026-06-03 08:00:00,4489.25,4496.7,4426.45,4434.4,364004
2026-06-04 08:00:00,4434.75,4515.4,4424.02,4475.4,380659
2026-06-05 08:00:00,4476.16,4481.55,4311.79,4327.74,476737
2026-06-08 08:00:00,4327.18,4353.39,4268.36,4329.87,528626
2026-06-09 08:00:00,4329.8,4363.69,4236.59,4259.43,494080
2026-06-10 08:00:00,4250.4,4257.37,4067.19,4071.34,622148
2026-06-11 08:00:00,4070.76,4220.15,4023.79,4210.84,632295
2026-06-12 08:00:00,4212.88,4246.48,4170.25,4216.96,518271
2026-06-15 08:00:00,4268.39,4369.46,4261.24,4309.05,370361
2026-06-16 08:00:00,4308.71,4354.97,4306.0,4331.19,322139
2026-06-17 08:00:00,4332.82,4382.37,4219.11,4257.76,406578
2026-06-18 08:00:00,4255.74,4329.97,4201.5,4209.01,451825
2026-06-19 08:00:00,4210.85,4213.16,4121.61,4155.77,278244
2026-06-22 08:00:00,4141.3,4220.87,4136.47,4191.41,432094
2026-06-23 08:00:00,4193.58,4198.55,4090.85,4110.15,467036
2026-06-24 08:00:00,4112.61,4115.0,3959.05,3999.24,606003
2026-06-25 08:00:00,4004.26,4044.2,3962.95,4026.66,548138
2026-06-26 08:00:00,4031.09,4096.05,3983.04,4081.16,478566
2026-06-29 08:00:00,4088.03,4088.03,4000.23,4016.59,431134
2026-06-30 08:00:00,4018.98,4063.38,3942.35,4007.75,447219
2026-07-01 08:00:00,4011.29,4115.72,3960.08,4031.09,439294
2026-07-02 08:00:00,4034.3,4144.04,4030.77,4123.88,482350
2026-07-03 08:00:00,4127.11,4195.56,4121.18,4174.88,273166
2026-07-06 08:00:00,4184.07,4203.03,4128.53,4165.03,389411
2026-07-07 08:00:00,4166.09,4180.49,4092.28,4105.9,436658
2026-07-08 08:00:00,4098.18,4133.99,4021.77,4077.44,592342
2026-07-09 08:00:00,4078.44,4138.13,4054.26,4123.74,376317
2026-07-10 08:00:00,4125.33,4134.87,4072.85,4119.33,329417
2026-07-13 08:00:00,4104.41,4106.59,3986.58,4001.0,511444
2026-07-14 08:00:00,4002.18,4104.25,3983.43,4052.88,457754
2026-07-15 08:00:00,4056.89,4081.26,4017.45,4060.48,433481
2026-07-16 08:00:00,4062.13,4066.37,3969.26,3976.52,452506
2026-07-17 08:00:00,3976.18,4023.87,3959.67,4016.62,476168
2026-07-20 08:00:00,4001.36,4040.89,3982.62,4007.53,403452
2026-07-21 08:00:00,4009.77,4087.02,3999.79,4077.72,362491
2026-07-22 08:00:00,4081.78,4166.04,4076.7,4130.04,407714
2026-07-23 08:00:00,4125.02,4141.12,4040.14,4049.47,457667
2026-07-24 08:00:00,4046.05,4082.1,4022.03,4053.3,343759
2026-07-27 08:00:00,4091.85,4116.19,4065.37,4076.67,404505
2026-07-28 08:00:00,4079.24,4082.19,4011.48,4028.59,414247
2026-07-29 08:00:00,4026.79,4116.6,3996.02,4066.24,468031
2026-07-30 08:00:00,4067.16,4120.36,4028.48,4103.65,542206
2026-07-31 08:00:00,4105.5,4111.85,4020.98,4046.57,376744
2026-08-03 08:00:00,4071.36,4084.63,4019.11,4055.23,372508
2026-08-04 08:00:00,4051.71,4106.46,4042.64,4077.37,344369
2026-08-05 08:00:00,4077.6,4267.96,4065.35,4246.93,438447
2026-08-06 08:00:00,4246.98,4304.08,4223.45,4240.63,420635
2026-08-07 08:00:00,4244.2,4371.8,4229.74,4341.44,444229
2026-08-10 08:00:00,4341.61,4395.23,4313.33,4390.33,382322
2026-08-11 08:00:00,4391.66,4435.29,4356.77,4368.1,391950
2026-08-12 08:00:00,4371.26,4441.47,4362.58,4408.58,391937
2026-08-13 08:00:00,4410.24,4449.76,4343.74,4351.11,414062
2026-08-14 08:00:00,4352.52,4397.04,4310.99,4376.18,355140
2026-08-17 08:00:00,4383.99,4428.86,4367.28,4416.77,361699
2026-08-18 08:00:00,4418.11,4436.19,4329.24,4334.31,383947
2026-08-19 08:00:00,4334.2,4498.64,4324.66,4483.52,355786
