d1_idx,d1_date,year,reached_day2,true_breakdown,index_key,index_name,ma_window
855,2008-07-15,2008,True,True,csi300,沪深300,25
867,2008-07-31,2008,True,True,csi300,沪深300,25
964,2008-12-23,2008,True,True,csi300,沪深300,25
1004,2009-02-26,2009,True,True,csi300,沪深300,25
1011,2009-03-09,2009,True,True,csi300,沪深300,25
1045,2009-04-27,2009,True,False,csi300,沪深300,25
1116,2009-08-07,2009,True,True,csi300,沪深300,25
1148,2009-09-22,2009,True,True,csi300,沪深300,25
1189,2009-11-26,2009,True,False,csi300,沪深300,25
1198,2009-12-09,2009,False,False,csi300,沪深300,25
1203,2009-12-16,2009,True,True,csi300,沪深300,25
1218,2010-01-07,2010,True,True,csi300,沪深300,25
1259,2010-03-12,2010,True,True,csi300,沪深300,25
1268,2010-03-25,2010,False,False,csi300,沪深300,25
1284,2010-04-19,2010,True,True,csi300,沪深300,25
1372,2010-08-25,2010,True,True,csi300,沪深300,25
1387,2010-09-15,2010,True,True,csi300,沪深300,25
1421,2010-11-12,2010,True,True,csi300,沪深300,25
1447,2010-12-20,2010,False,False,csi300,沪深300,25
1450,2010-12-23,2010,True,True,csi300,沪深300,25
1502,2011-03-15,2011,False,False,csi300,沪深300,25
1504,2011-03-17,2011,True,True,csi300,沪深300,25
1514,2011-03-31,2011,False,False,csi300,沪深300,25
1529,2011-04-25,2011,True,True,csi300,沪深300,25
1592,2011-07-25,2011,True,True,csi300,沪深300,25
1668,2011-11-16,2011,True,True,csi300,沪深300,25
1709,2012-01-16,2012,False,False,csi300,沪深300,25
1747,2012-03-15,2012,False,False,csi300,沪深300,25
1750,2012-03-20,2012,True,True,csi300,沪深300,25
1767,2012-04-17,2012,False,False,csi300,沪深300,25
1786,2012-05-16,2012,True,True,csi300,沪深300,25
1873,2012-09-17,2012,True,True,csi300,沪深300,25
1897,2012-10-26,2012,True,True,csi300,沪深300,25
1905,2012-11-07,2012,True,True,csi300,沪深300,25
1973,2013-02-21,2013,True,True,csi300,沪深300,25
1996,2013-03-26,2013,True,True,csi300,沪深300,25
2042,2013-06-05,2013,True,True,csi300,沪深300,25
2070,2013-07-18,2013,True,True,csi300,沪深300,25
2076,2013-07-26,2013,True,True,csi300,沪深300,25
2118,2013-09-26,2013,False,False,csi300,沪深300,25
2127,2013-10-16,2013,True,True,csi300,沪深300,25
2170,2013-12-16,2013,True,True,csi300,沪深300,25
2214,2014-02-24,2014,True,True,csi300,沪深300,25
2237,2014-03-27,2014,True,True,csi300,沪深300,25
2253,2014-04-21,2014,False,False,csi300,沪深300,25
2256,2014-04-24,2014,True,True,csi300,沪深300,25
2282,2014-06-04,2014,False,False,csi300,沪深300,25
2284,2014-06-06,2014,True,False,csi300,沪深300,25
2293,2014-06-19,2014,True,True,csi300,沪深300,25
2307,2014-07-09,2014,True,True,csi300,沪深300,25
2313,2014-07-17,2014,False,False,csi300,沪深300,25
2341,2014-08-26,2014,True,True,csi300,沪深300,25
2359,2014-09-22,2014,False,False,csi300,沪深300,25
2375,2014-10-21,2014,True,True,csi300,沪深300,25
2437,2015-01-19,2015,True,False,csi300,沪深300,25
2445,2015-01-29,2015,True,True,csi300,沪深300,25
2508,2015-05-07,2015,False,False,csi300,沪深300,25
2514,2015-05-15,2015,True,False,csi300,沪深300,25
2538,2015-06-18,2015,True,True,csi300,沪深300,25
2580,2015-08-18,2015,True,True,csi300,沪深300,25
2646,2015-11-27,2015,True,True,csi300,沪深300,25
2671,2016-01-04,2016,True,True,csi300,沪深300,25
2704,2016-02-25,2016,True,True,csi300,沪深300,25
2714,2016-03-10,2016,False,False,csi300,沪深300,25
2742,2016-04-20,2016,True,True,csi300,沪深300,25
2753,2016-05-06,2016,True,True,csi300,沪深300,25
2777,2016-06-13,2016,True,False,csi300,沪深300,25
2780,2016-06-16,2016,False,False,csi300,沪深300,25
2783,2016-06-21,2016,False,False,csi300,沪深300,25
2786,2016-06-24,2016,False,False,csi300,沪深300,25
2811,2016-07-29,2016,True,True,csi300,沪深300,25
2841,2016-09-09,2016,True,True,csi300,沪深300,25
2860,2016-10-17,2016,False,False,csi300,沪深300,25
2900,2016-12-12,2016,True,True,csi300,沪深300,25
2957,2017-03-09,2017,True,False,csi300,沪深300,25
2963,2017-03-17,2017,True,False,csi300,沪深300,25
2966,2017-03-22,2017,False,False,csi300,沪深300,25
2972,2017-03-30,2017,False,False,csi300,沪深300,25
2983,2017-04-18,2017,True,True,csi300,沪深300,25
3063,2017-08-11,2017,True,True,csi300,沪深300,25
3094,2017-09-25,2017,True,True,csi300,沪深300,25
3134,2017-11-27,2017,True,True,csi300,沪深300,25
3184,2018-02-06,2018,True,True,csi300,沪深300,25
3211,2018-03-22,2018,True,True,csi300,沪深300,25
3252,2018-05-24,2018,True,True,csi300,沪深300,25
3300,2018-08-01,2018,True,True,csi300,沪深300,25
3321,2018-08-30,2018,True,True,csi300,沪深300,25
3342,2018-10-08,2018,True,True,csi300,沪深300,25
3366,2018-11-09,2018,False,False,csi300,沪深300,25
3376,2018-11-23,2018,True,True,csi300,沪深300,25
3385,2018-12-06,2018,True,True,csi300,沪深300,25
3456,2019-03-26,2019,False,False,csi300,沪深300,25
3458,2019-03-28,2019,False,False,csi300,沪深300,25
3477,2019-04-25,2019,True,True,csi300,沪深300,25
3533,2019-07-18,2019,True,True,csi300,沪深300,25
3543,2019-08-01,2019,True,True,csi300,沪深300,25
3581,2019-09-25,2019,True,True,csi300,沪深300,25
3593,2019-10-18,2019,True,True,csi300,沪深300,25
3602,2019-10-31,2019,False,False,csi300,沪深300,25
3609,2019-11-11,2019,True,True,csi300,沪深300,25
3661,2020-01-23,2020,True,True,csi300,沪深300,25
3681,2020-02-28,2020,False,False,csi300,沪深300,25
3687,2020-03-09,2020,False,False,csi300,沪深300,25
3689,2020-03-11,2020,True,True,csi300,沪深300,25
3737,2020-05-22,2020,True,True,csi300,沪深300,25
3792,2020-08-11,2020,True,True,csi300,沪深300,25
3799,2020-08-20,2020,False,False,csi300,沪深300,25
3811,2020-09-07,2020,True,True,csi300,沪深300,25
3840,2020-10-26,2020,True,False,csi300,沪深300,25
3844,2020-10-30,2020,False,False,csi300,沪深300,25
3872,2020-12-09,2020,True,True,csi300,沪深300,25
3881,2020-12-22,2020,False,False,csi300,沪深300,25
3907,2021-01-28,2021,True,False,csi300,沪深300,25
3921,2021-02-24,2021,True,True,csi300,沪深300,25
3952,2021-04-09,2021,True,True,csi300,沪深300,25
3968,2021-05-06,2021,True,True,csi300,沪深300,25
3995,2021-06-15,2021,True,True,csi300,沪深300,25
4061,2021-09-15,2021,True,True,csi300,沪深300,25
4077,2021-10-18,2021,False,False,csi300,沪深300,25
4085,2021-10-28,2021,False,False,csi300,沪深300,25
4087,2021-11-01,2021,True,True,csi300,沪深300,25
4106,2021-11-26,2021,True,True,csi300,沪深300,25
4122,2021-12-20,2021,True,True,csi300,沪深300,25
4256,2022-07-12,2022,True,True,csi300,沪深300,25
4336,2022-11-09,2022,True,False,csi300,沪深300,25
4365,2022-12-20,2022,True,True,csi300,沪深300,25
4401,2023-02-16,2023,True,False,csi300,沪深300,25
4405,2023-02-22,2023,True,True,csi300,沪深300,25
4446,2023-04-21,2023,True,True,csi300,沪深300,25
4486,2023-06-21,2023,True,True,csi300,沪深300,25
4495,2023-07-06,2023,True,True,csi300,沪深300,25
4521,2023-08-11,2023,True,True,csi300,沪深300,25
4580,2023-11-10,2023,True,True,csi300,沪深300,25
4669,2024-03-25,2024,False,False,csi300,沪深300,25
4671,2024-03-27,2024,True,True,csi300,沪深300,25
4677,2024-04-08,2024,True,True,csi300,沪深300,25
4708,2024-05-24,2024,False,False,csi300,沪深300,25
4710,2024-05-28,2024,True,True,csi300,沪深300,25
4749,2024-07-23,2024,True,True,csi300,沪深300,25
4825,2024-11-15,2024,True,False,csi300,沪深300,25
4829,2024-11-21,2024,True,True,csi300,沪深300,25
4845,2024-12-13,2024,True,True,csi300,沪深300,25
4857,2024-12-31,2024,True,True,csi300,沪深300,25
4894,2025-03-03,2025,True,False,csi300,沪深300,25
4902,2025-03-13,2025,False,False,csi300,沪深300,25
4908,2025-03-21,2025,True,True,csi300,沪深300,25
4951,2025-05-27,2025,True,False,csi300,沪深300,25
4954,2025-05-30,2025,True,False,csi300,沪深300,25
4960,2025-06-10,2025,False,False,csi300,沪深300,25
4963,2025-06-13,2025,True,True,csi300,沪深300,25
5047,2025-10-17,2025,True,False,csi300,沪深300,25
5059,2025-11-04,2025,False,False,csi300,沪深300,25
5067,2025-11-14,2025,True,True,csi300,沪深300,25
5086,2025-12-11,2025,False,False,csi300,沪深300,25
5088,2025-12-15,2025,True,False,csi300,沪深300,25
5117,2026-01-27,2026,False,False,csi300,沪深300,25
5120,2026-01-30,2026,True,True,csi300,沪深300,25
5136,2026-03-03,2026,True,True,csi300,沪深300,25
5189,2026-05-21,2026,False,False,csi300,沪深300,25
5196,2026-06-01,2026,False,False,csi300,沪深300,25
5200,2026-06-05,2026,True,True,csi300,沪深300,25
5214,2026-06-26,2026,False,False,csi300,沪深300,25
5218,2026-07-02,2026,True,True,csi300,沪深300,25
42,2005-03-14,2005,True,True,csi1000,中证1000,20
115,2005-06-30,2005,True,True,csi1000,中证1000,20
175,2005-09-22,2005,True,True,csi1000,中证1000,20
220,2005-12-01,2005,True,True,csi1000,中证1000,20
234,2005-12-21,2005,False,False,csi1000,中证1000,20
267,2006-02-17,2006,True,False,csi1000,中证1000,20
276,2006-03-02,2006,True,True,csi1000,中证1000,20
313,2006-04-24,2006,True,True,csi1000,中证1000,20
366,2006-07-13,2006,True,False,csi1000,中证1000,20
370,2006-07-19,2006,True,True,csi1000,中证1000,20
378,2006-07-31,2006,True,True,csi1000,中证1000,20
433,2006-10-23,2006,False,False,csi1000,中证1000,20
436,2006-10-26,2006,True,True,csi1000,中证1000,20
578,2007-05-31,2007,True,True,csi1000,中证1000,20
594,2007-06-22,2007,True,True,csi1000,中证1000,20
651,2007-09-11,2007,False,False,csi1000,中证1000,20
662,2007-09-26,2007,True,False,csi1000,中证1000,20
668,2007-10-11,2007,True,True,csi1000,中证1000,20
698,2007-11-22,2007,True,True,csi1000,中证1000,20
738,2008-01-21,2008,True,True,csi1000,中证1000,20
771,2008-03-13,2008,True,True,csi1000,中证1000,20
819,2008-05-23,2008,True,True,csi1000,中证1000,20
857,2008-07-17,2008,False,False,csi1000,中证1000,20
867,2008-07-31,2008,True,True,csi1000,中证1000,20
965,2008-12-24,2008,True,True,csi1000,中证1000,20
1004,2009-02-26,2009,True,True,csi1000,中证1000,20
1011,2009-03-09,2009,True,True,csi1000,中证1000,20
1045,2009-04-27,2009,True,True,csi1000,中证1000,20
1054,2009-05-11,2009,False,False,csi1000,中证1000,20
1076,2009-06-12,2009,False,False,csi1000,中证1000,20
1109,2009-07-29,2009,False,False,csi1000,中证1000,20
1116,2009-08-07,2009,False,False,csi1000,中证1000,20
1119,2009-08-12,2009,True,True,csi1000,中证1000,20
1150,2009-09-24,2009,True,True,csi1000,中证1000,20
1190,2009-11-27,2009,False,False,csi1000,中证1000,20
1204,2009-12-17,2009,True,True,csi1000,中证1000,20
1229,2010-01-22,2010,True,True,csi1000,中证1000,20
1259,2010-03-12,2010,True,True,csi1000,中证1000,20
1284,2010-04-19,2010,True,False,csi1000,中证1000,20
1290,2010-04-27,2010,True,True,csi1000,中证1000,20
1324,2010-06-18,2010,False,False,csi1000,中证1000,20
1329,2010-06-25,2010,True,True,csi1000,中证1000,20
1389,2010-09-17,2010,True,True,csi1000,中证1000,20
1400,2010-10-14,2010,True,True,csi1000,中证1000,20
1421,2010-11-12,2010,False,False,csi1000,中证1000,20
1423,2010-11-16,2010,True,True,csi1000,中证1000,20
1433,2010-11-30,2010,True,True,csi1000,中证1000,20
1450,2010-12-23,2010,True,True,csi1000,中证1000,20
1512,2011-03-29,2011,True,True,csi1000,中证1000,20
1529,2011-04-25,2011,True,True,csi1000,中证1000,20
1592,2011-07-25,2011,True,True,csi1000,中证1000,20
1619,2011-08-31,2011,True,True,csi1000,中证1000,20
1670,2011-11-18,2011,True,True,csi1000,中证1000,20
1716,2012-02-01,2012,False,False,csi1000,中证1000,20
1746,2012-03-14,2012,True,False,csi1000,中证1000,20
1750,2012-03-20,2012,False,False,csi1000,中证1000,20
1752,2012-03-22,2012,True,True,csi1000,中证1000,20
1784,2012-05-14,2012,True,True,csi1000,中证1000,20
1799,2012-06-04,2012,True,True,csi1000,中证1000,20
1858,2012-08-27,2012,True,True,csi1000,中证1000,20
1873,2012-09-17,2012,True,False,csi1000,中证1000,20
1876,2012-09-20,2012,True,True,csi1000,中证1000,20
1896,2012-10-25,2012,True,True,csi1000,中证1000,20
1986,2013-03-12,2013,True,True,csi1000,中证1000,20
1998,2013-03-28,2013,True,True,csi1000,中证1000,20
2043,2013-06-06,2013,True,True,csi1000,中证1000,20
2091,2013-08-16,2013,False,False,csi1000,中证1000,20
2132,2013-10-23,2013,True,True,csi1000,中证1000,20
2160,2013-12-02,2013,False,False,csi1000,中证1000,20
2170,2013-12-16,2013,True,True,csi1000,中证1000,20
2184,2014-01-06,2014,False,False,csi1000,中证1000,20
2187,2014-01-09,2014,True,True,csi1000,中证1000,20
2194,2014-01-20,2014,False,False,csi1000,中证1000,20
2215,2014-02-25,2014,True,True,csi1000,中证1000,20
2222,2014-03-06,2014,True,True,csi1000,中证1000,20
2237,2014-03-27,2014,True,True,csi1000,中证1000,20
2253,2014-04-21,2014,True,True,csi1000,中证1000,20
2293,2014-06-19,2014,True,False,csi1000,中证1000,20
2315,2014-07-21,2014,False,False,csi1000,中证1000,20
2317,2014-07-23,2014,True,True,csi1000,中证1000,20
2376,2014-10-22,2014,True,True,csi1000,中证1000,20
2390,2014-11-11,2014,True,True,csi1000,中证1000,20
2410,2014-12-09,2014,False,False,csi1000,中证1000,20
2418,2014-12-19,2014,True,True,csi1000,中证1000,20
2508,2015-05-07,2015,False,False,csi1000,中证1000,20
2538,2015-06-18,2015,True,True,csi1000,中证1000,20
2565,2015-07-28,2015,False,False,csi1000,中证1000,20
2568,2015-07-31,2015,True,True,csi1000,中证1000,20
2582,2015-08-20,2015,True,True,csi1000,中证1000,20
2606,2015-09-25,2015,False,False,csi1000,中证1000,20
2646,2015-11-27,2015,True,True,csi1000,中证1000,20
2671,2016-01-04,2016,True,True,csi1000,中证1000,20
2704,2016-02-25,2016,True,True,csi1000,中证1000,20
2742,2016-04-20,2016,True,True,csi1000,中证1000,20
2753,2016-05-06,2016,True,True,csi1000,中证1000,20
2777,2016-06-13,2016,True,False,csi1000,中证1000,20
2809,2016-07-27,2016,True,True,csi1000,中证1000,20
2835,2016-09-01,2016,True,True,csi1000,中证1000,20
2842,2016-09-12,2016,True,True,csi1000,中证1000,20
2891,2016-11-29,2016,True,True,csi1000,中证1000,20
2921,2017-01-11,2017,True,True,csi1000,中证1000,20
2970,2017-03-28,2017,True,True,csi1000,中证1000,20
3019,2017-06-12,2017,False,False,csi1000,中证1000,20
3040,2017-07-11,2017,True,True,csi1000,中证1000,20
3063,2017-08-11,2017,False,False,csi1000,中证1000,20
3094,2017-09-25,2017,True,True,csi1000,中证1000,20
3104,2017-10-16,2017,True,True,csi1000,中证1000,20
3168,2018-01-15,2018,True,True,csi1000,中证1000,20
3212,2018-03-23,2018,True,True,csi1000,中证1000,20
3220,2018-04-04,2018,True,True,csi1000,中证1000,20
3244,2018-05-14,2018,False,False,csi1000,中证1000,20
3247,2018-05-17,2018,False,False,csi1000,中证1000,20
3253,2018-05-25,2018,True,True,csi1000,中证1000,20
3291,2018-07-19,2018,False,False,csi1000,中证1000,20
3300,2018-08-01,2018,True,True,csi1000,中证1000,20
3376,2018-11-23,2018,True,True,csi1000,中证1000,20
3385,2018-12-06,2018,True,True,csi1000,中证1000,20
3420,2019-01-28,2019,True,True,csi1000,中证1000,20
3458,2019-03-28,2019,False,False,csi1000,中证1000,20
3475,2019-04-23,2019,False,False,csi1000,中证1000,20
3477,2019-04-25,2019,True,True,csi1000,中证1000,20
3525,2019-07-08,2019,True,True,csi1000,中证1000,20
3581,2019-09-25,2019,True,True,csi1000,中证1000,20
3661,2020-01-23,2020,True,True,csi1000,中证1000,20
3687,2020-03-09,2020,False,False,csi1000,中证1000,20
3689,2020-03-11,2020,True,True,csi1000,中证1000,20
3711,2020-04-13,2020,False,False,csi1000,中证1000,20
3721,2020-04-27,2020,True,True,csi1000,中证1000,20
3737,2020-05-22,2020,True,False,csi1000,中证1000,20
3740,2020-05-27,2020,True,False,csi1000,中证1000,20
3780,2020-07-24,2020,True,True,csi1000,中证1000,20
3793,2020-08-12,2020,True,False,csi1000,中证1000,20
3799,2020-08-20,2020,True,False,csi1000,中证1000,20
3802,2020-08-25,2020,True,True,csi1000,中证1000,20
3837,2020-10-21,2020,True,True,csi1000,中证1000,20
3862,2020-11-25,2020,True,True,csi1000,中证1000,20
3872,2020-12-09,2020,True,True,csi1000,中证1000,20
3893,2021-01-08,2021,True,True,csi1000,中证1000,20
3905,2021-01-26,2021,True,True,csi1000,中证1000,20
3923,2021-02-26,2021,False,False,csi1000,中证1000,20
3929,2021-03-08,2021,True,True,csi1000,中证1000,20
3953,2021-04-12,2021,True,False,csi1000,中证1000,20
3956,2021-04-15,2021,False,False,csi1000,中证1000,20
3967,2021-04-30,2021,False,False,csi1000,中证1000,20
3969,2021-05-07,2021,True,True,csi1000,中证1000,20
3996,2021-06-16,2021,False,False,csi1000,中证1000,20
4008,2021-07-02,2021,False,False,csi1000,中证1000,20
4025,2021-07-27,2021,True,False,csi1000,中证1000,20
4040,2021-08-17,2021,False,False,csi1000,中证1000,20
4062,2021-09-16,2021,True,True,csi1000,中证1000,20
4113,2021-12-07,2021,False,False,csi1000,中证1000,20
4121,2021-12-17,2021,True,True,csi1000,中证1000,20
4133,2022-01-05,2022,True,True,csi1000,中证1000,20
4170,2022-03-04,2022,True,True,csi1000,中证1000,20
4256,2022-07-12,2022,True,False,csi1000,中证1000,20
4259,2022-07-15,2022,False,False,csi1000,中证1000,20
4265,2022-07-25,2022,False,False,csi1000,中证1000,20
4271,2022-08-02,2022,True,True,csi1000,中证1000,20
4287,2022-08-24,2022,True,True,csi1000,中证1000,20
4328,2022-10-28,2022,True,False,csi1000,中证1000,20
4345,2022-11-22,2022,True,True,csi1000,中证1000,20
4360,2022-12-13,2022,True,True,csi1000,中证1000,20
4408,2023-02-27,2023,True,False,csi1000,中证1000,20
4414,2023-03-07,2023,True,True,csi1000,中证1000,20
4429,2023-03-28,2023,True,True,csi1000,中证1000,20
4446,2023-04-21,2023,True,True,csi1000,中证1000,20
4486,2023-06-21,2023,True,True,csi1000,中证1000,20
4496,2023-07-07,2023,True,False,csi1000,中证1000,20
4499,2023-07-12,2023,True,True,csi1000,中证1000,20
4518,2023-08-08,2023,True,True,csi1000,中证1000,20
4540,2023-09-07,2023,True,False,csi1000,中证1000,20
4545,2023-09-14,2023,True,True,csi1000,中证1000,20
4574,2023-11-02,2023,False,False,csi1000,中证1000,20
4591,2023-11-27,2023,False,False,csi1000,中证1000,20
4593,2023-11-29,2023,True,True,csi1000,中证1000,20
4670,2024-03-26,2024,True,True,csi1000,中证1000,20
4677,2024-04-08,2024,True,True,csi1000,中证1000,20
4707,2024-05-23,2024,True,True,csi1000,中证1000,20
4758,2024-08-05,2024,True,True,csi1000,中证1000,20
4825,2024-11-15,2024,True,True,csi1000,中证1000,20
4847,2024-12-17,2024,True,True,csi1000,中证1000,20
4908,2025-03-21,2025,True,True,csi1000,中证1000,20
4949,2025-05-23,2025,True,True,csi1000,中证1000,20
4967,2025-06-19,2025,True,True,csi1000,中证1000,20
5021,2025-09-03,2025,True,True,csi1000,中证1000,20
5044,2025-10-14,2025,False,False,csi1000,中证1000,20
5046,2025-10-16,2025,True,True,csi1000,中证1000,20
5059,2025-11-04,2025,False,False,csi1000,中证1000,20
5069,2025-11-18,2025,True,True,csi1000,中证1000,20
5086,2025-12-11,2025,False,False,csi1000,中证1000,20
5088,2025-12-15,2025,True,True,csi1000,中证1000,20
5121,2026-02-02,2026,True,True,csi1000,中证1000,20
5136,2026-03-03,2026,True,True,csi1000,中证1000,20
5144,2026-03-13,2026,True,True,csi1000,中证1000,20
5189,2026-05-21,2026,False,False,csi1000,中证1000,20
5193,2026-05-27,2026,True,True,csi1000,中证1000,20
5220,2026-07-06,2026,True,True,csi1000,中证1000,20
43,2005-03-15,2005,True,True,csi1000,中证1000,25
115,2005-06-30,2005,True,True,csi1000,中证1000,25
176,2005-09-23,2005,True,True,csi1000,中证1000,25
221,2005-12-02,2005,True,True,csi1000,中证1000,25
234,2005-12-21,2005,True,False,csi1000,中证1000,25
268,2006-02-20,2006,False,False,csi1000,中证1000,25
278,2006-03-06,2006,True,True,csi1000,中证1000,25
313,2006-04-24,2006,True,False,csi1000,中证1000,25
378,2006-07-31,2006,True,True,csi1000,中证1000,25
436,2006-10-26,2006,True,True,csi1000,中证1000,25
578,2007-05-31,2007,True,True,csi1000,中证1000,25
662,2007-09-26,2007,True,False,csi1000,中证1000,25
668,2007-10-11,2007,True,True,csi1000,中证1000,25
739,2008-01-22,2008,True,True,csi1000,中证1000,25
758,2008-02-25,2008,True,False,csi1000,中证1000,25
771,2008-03-13,2008,True,True,csi1000,中证1000,25
820,2008-05-26,2008,True,True,csi1000,中证1000,25
857,2008-07-17,2008,False,False,csi1000,中证1000,25
869,2008-08-04,2008,True,True,csi1000,中证1000,25
965,2008-12-24,2008,True,True,csi1000,中证1000,25
1005,2009-02-27,2009,True,True,csi1000,中证1000,25
1011,2009-03-09,2009,True,True,csi1000,中证1000,25
1045,2009-04-27,2009,True,False,csi1000,中证1000,25
1119,2009-08-12,2009,True,True,csi1000,中证1000,25
1151,2009-09-25,2009,True,True,csi1000,中证1000,25
1204,2009-12-17,2009,True,True,csi1000,中证1000,25
1230,2010-01-25,2010,True,True,csi1000,中证1000,25
1260,2010-03-15,2010,False,False,csi1000,中证1000,25
1284,2010-04-19,2010,False,False,csi1000,中证1000,25
1290,2010-04-27,2010,True,True,csi1000,中证1000,25
1324,2010-06-18,2010,False,False,csi1000,中证1000,25
1329,2010-06-25,2010,True,True,csi1000,中证1000,25
1390,2010-09-20,2010,True,False,csi1000,中证1000,25
1394,2010-09-29,2010,False,False,csi1000,中证1000,25
1400,2010-10-14,2010,True,True,csi1000,中证1000,25
1424,2010-11-17,2010,True,False,csi1000,中证1000,25
1428,2010-11-23,2010,False,False,csi1000,中证1000,25
1433,2010-11-30,2010,True,True,csi1000,中证1000,25
1450,2010-12-23,2010,True,True,csi1000,中证1000,25
1513,2011-03-30,2011,True,True,csi1000,中证1000,25
1525,2011-04-19,2011,False,False,csi1000,中证1000,25
1529,2011-04-25,2011,True,True,csi1000,中证1000,25
1592,2011-07-25,2011,True,False,csi1000,中证1000,25
1595,2011-07-28,2011,True,True,csi1000,中证1000,25
1618,2011-08-30,2011,True,True,csi1000,中证1000,25
1670,2011-11-18,2011,True,True,csi1000,中证1000,25
1747,2012-03-15,2012,False,False,csi1000,中证1000,25
1753,2012-03-23,2012,True,True,csi1000,中证1000,25
1786,2012-05-16,2012,False,False,csi1000,中证1000,25
1788,2012-05-18,2012,True,True,csi1000,中证1000,25
1799,2012-06-04,2012,True,True,csi1000,中证1000,25
1858,2012-08-27,2012,True,True,csi1000,中证1000,25
1873,2012-09-17,2012,True,False,csi1000,中证1000,25
1876,2012-09-20,2012,True,True,csi1000,中证1000,25
1887,2012-10-12,2012,True,True,csi1000,中证1000,25
1896,2012-10-25,2012,True,True,csi1000,中证1000,25
1904,2012-11-06,2012,True,True,csi1000,中证1000,25
1986,2013-03-12,2013,True,True,csi1000,中证1000,25
1998,2013-03-28,2013,True,True,csi1000,中证1000,25
2043,2013-06-06,2013,True,True,csi1000,中证1000,25
2133,2013-10-24,2013,True,True,csi1000,中证1000,25
2160,2013-12-02,2013,False,False,csi1000,中证1000,25
2171,2013-12-17,2013,True,True,csi1000,中证1000,25
2184,2014-01-06,2014,False,False,csi1000,中证1000,25
2187,2014-01-09,2014,True,True,csi1000,中证1000,25
2194,2014-01-20,2014,False,False,csi1000,中证1000,25
2217,2014-02-27,2014,True,False,csi1000,中证1000,25
2224,2014-03-10,2014,True,True,csi1000,中证1000,25
2253,2014-04-21,2014,True,True,csi1000,中证1000,25
2293,2014-06-19,2014,False,False,csi1000,中证1000,25
2318,2014-07-24,2014,True,False,csi1000,中证1000,25
2377,2014-10-23,2014,True,True,csi1000,中证1000,25
2390,2014-11-11,2014,True,True,csi1000,中证1000,25
2410,2014-12-09,2014,False,False,csi1000,中证1000,25
2419,2014-12-22,2014,True,True,csi1000,中证1000,25
2539,2015-06-19,2015,True,True,csi1000,中证1000,25
2582,2015-08-20,2015,True,True,csi1000,中证1000,25
2649,2015-12-02,2015,False,False,csi1000,中证1000,25
2653,2015-12-08,2015,True,True,csi1000,中证1000,25
2671,2016-01-04,2016,True,True,csi1000,中证1000,25
2704,2016-02-25,2016,True,True,csi1000,中证1000,25
2742,2016-04-20,2016,True,True,csi1000,中证1000,25
2753,2016-05-06,2016,True,True,csi1000,中证1000,25
2777,2016-06-13,2016,False,False,csi1000,中证1000,25
2809,2016-07-27,2016,True,True,csi1000,中证1000,25
2842,2016-09-12,2016,True,True,csi1000,中证1000,25
2891,2016-11-29,2016,True,True,csi1000,中证1000,25
2970,2017-03-28,2017,True,True,csi1000,中证1000,25
3043,2017-07-14,2017,True,True,csi1000,中证1000,25
3063,2017-08-11,2017,False,False,csi1000,中证1000,25
3094,2017-09-25,2017,True,False,csi1000,中证1000,25
3097,2017-09-28,2017,False,False,csi1000,中证1000,25
3104,2017-10-16,2017,True,True,csi1000,中证1000,25
3168,2018-01-15,2018,True,True,csi1000,中证1000,25
3178,2018-01-29,2018,True,True,csi1000,中证1000,25
3212,2018-03-23,2018,True,False,csi1000,中证1000,25
3215,2018-03-28,2018,True,False,csi1000,中证1000,25
3220,2018-04-04,2018,True,True,csi1000,中证1000,25
3243,2018-05-11,2018,True,False,csi1000,中证1000,25
3246,2018-05-16,2018,True,False,csi1000,中证1000,25
3253,2018-05-25,2018,True,True,csi1000,中证1000,25
3300,2018-08-01,2018,True,True,csi1000,中证1000,25
3380,2018-11-29,2018,True,False,csi1000,中证1000,25
3386,2018-12-07,2018,True,True,csi1000,中证1000,25
3421,2019-01-29,2019,True,True,csi1000,中证1000,25
3475,2019-04-23,2019,False,False,csi1000,中证1000,25
3477,2019-04-25,2019,True,True,csi1000,中证1000,25
3525,2019-07-08,2019,True,True,csi1000,中证1000,25
3582,2019-09-26,2019,True,True,csi1000,中证1000,25
3661,2020-01-23,2020,True,True,csi1000,中证1000,25
3690,2020-03-12,2020,True,True,csi1000,中证1000,25
3722,2020-04-28,2020,True,False,csi1000,中证1000,25
3737,2020-05-22,2020,True,False,csi1000,中证1000,25
3740,2020-05-27,2020,True,False,csi1000,中证1000,25
3793,2020-08-12,2020,True,False,csi1000,中证1000,25
3803,2020-08-26,2020,True,False,csi1000,中证1000,25
3809,2020-09-03,2020,True,True,csi1000,中证1000,25
3837,2020-10-21,2020,True,True,csi1000,中证1000,25
3862,2020-11-25,2020,True,True,csi1000,中证1000,25
3872,2020-12-09,2020,True,True,csi1000,中证1000,25
3892,2021-01-07,2021,True,True,csi1000,中证1000,25
3905,2021-01-26,2021,True,True,csi1000,中证1000,25
3921,2021-02-24,2021,True,True,csi1000,中证1000,25
3929,2021-03-08,2021,True,True,csi1000,中证1000,25
3953,2021-04-12,2021,True,False,csi1000,中证1000,25
3969,2021-05-07,2021,True,True,csi1000,中证1000,25
4025,2021-07-27,2021,True,False,csi1000,中证1000,25
4040,2021-08-17,2021,False,False,csi1000,中证1000,25
